name,city,label_id,address,imgsUrl,score,averagePrice,lat,lng
大唐秦王陵【智游陕西】,2,"[""历史人文""]",金台区北坡公园顶端陵原村东侧,http://zxwpic.weiyoutong.com/e86f320f-d2cd-426b-a230-439e51e45bd3.jpg,4.3,40.0,34.397989,107.126909
通天河国家森林公园【智游陕西】,2,"[""自然生态""]",凤县唐藏路,http://zxwpic.weiyoutong.com/157fca69-81ad-4321-b331-f6c13cd53865.jpg,4.9,78.0,34.08611,106.585112
九成宫碑亭景区【智游陕西】,2,"[""历史人文""]",麟游县西大街19号,http://zxwpic.weiyoutong.com/a44fb000-971f-4f35-bf0c-499d4a166f71.jpg,0.0,15.0,34.6772025,107.7902814
古大散关景区【智游陕西】,2,"[""自然生态""]",川陕公路19公里处,http://zxwpic.weiyoutong.com/21459b0a-054d-436f-b489-90e7d0f9412a.jpg,4.2,40.0,35.3939908,109.1880047
太白山·御龙湾温泉,2,"[""滑雪泡汤""]",太白山国际旅游度假区法汤路一号,http://zxwpic.weiyoutong.com/e6996acc-1312-4f47-b000-af2f4f60bc48.jpg,0.0,78.0,33.952454,107.767036
太白山尚境温泉,2,"[""滑雪泡汤""]",眉县汤峪大道1号音乐广场东侧,http://zxwpic.weiyoutong.com/83e0c4ee-a32c-410c-9bd9-1fefd2d18fce.jpg,4.6,186.0,34.146223,107.88289
千湖国家湿地公园 ,2,"[""自然生态""]",千阳县城关镇,http://zxwpic.weiyoutong.com/165fd727-337e-4d85-8692-969ef87dceb8.jpg,4.2,27.0,34.640065,107.140527
紫柏山景区,2,"[""自然生态""]",凤县南星镇,http://zxwpic.weiyoutong.com/21ea97fd-b89d-4648-a7bc-54359cca432e.jpg,4.3,100.0,33.764883,106.671455
青峰峡森林公园,2,"[""自然生态""]",太白县县城以东12公里处（姜眉公路衙岭下）,http://zxwpic.weiyoutong.com/06382ad1-a9d4-4a5f-acb4-f5ba8451bc45.jpg,4.5,35.0,34.058401,107.319116
西虢水上乐园,2,"[""都市玩乐""]",陈仓区虢镇东门虢磻路中段,http://zxwpic.weiyoutong.com/b102316a-ef74-4238-8460-47b43f35380e.jpg,4.6,,34.3517649,107.3961616
太白山国家森林公园,2,"[""自然生态""]",眉县汤峪镇法汤路1号,http://zxwpic.weiyoutong.com/9747a71e-0675-404b-8eb7-fc50ff9fda8f.jpg,4.8,100.0,34.146223,107.88289
法门寺,2,"[""宗教寺院""]",扶风县法门镇,http://zxwpic.weiyoutong.com/0b7beb22-a15c-47e8-b5ff-3a88f4e622d7.jpg,4.6,,34.43769899999999,107.905749
关山草原风景名胜区,2,"[""自然生态""]",陇县天成镇店子村,http://zxwpic.weiyoutong.com/5a121df8-053c-4d1b-999d-b65d1eda7ade.jpg,4.3,111.0,34.86784,106.730361
西部兰花生态园,2,"[""自然生态""]",眉县汤峪太白森林公园北10公里,http://zxwpic.weiyoutong.com/1fcd1ccf-ecc2-4752-9898-c9e28d754aa8.jpg,3.1,,34.146223,107.88289
炎帝影视基地,2,"[""都市玩乐""]",渭滨区石鼓镇沙家湾（去往鸡峰山途中）茵香河文化旅游开发区,http://zxwpic.weiyoutong.com/adaca65b-da10-4642-809b-150cdb9869f9.jpg,0.0,25.0,34.349929,107.147184
关中风情园 ,2,"[""民俗风情""]",扶风县城新区东大街,http://zxwpic.weiyoutong.com/b5b2ad7a-205f-4113-86d5-bfe402646ec9.jpg,0.0,41.0,22.279609,114.230166
宝鸡市展览馆,2,"[""历史人文""]",宝鸡市行政中心8号楼,http://zxwpic.weiyoutong.com/68374a5d-aee3-4bf9-ae08-3c037ce2a952.jpg,0.0,0.0,34.36606,107.23469
宝鸡民俗博物馆,2,"[""历史人文""]",渭滨区西宝路12号,http://zxwpic.weiyoutong.com/efcc328c-c3e8-4b01-bcab-59be46a3dd44.jpg,0.0,,34.3422447,107.1832362
周公庙风景名胜区,2,"[""宗教寺院""]",岐山县城西北6公里凤凰山南麓,http://zxwpic.weiyoutong.com/5f5cf3f0-dddd-478b-9f29-bd90fa930409.jpg,4.4,,34.443459,107.621053
太白鳌山滑雪场,2,"[""滑雪泡汤""]",太白县咀头镇塘口村东南方向,http://zxwpic.weiyoutong.com/fc2cd21c-ff04-42a3-9c50-3f9c448a4a54.jpg,4.4,88.0,34.051494,107.39174
先秦陵园博物馆,2,"[""历史人文""]",凤翔县南指挥镇,http://zxwpic.weiyoutong.com/0695e584-6f8a-4aba-8e6d-eb6d70ece326.jpg,0.0,,34.472679,107.36884
药王谷风景区,2,"[""自然生态""]",太白县鹦鸽镇柴胡山村,http://zxwpic.weiyoutong.com/2d99dbc4-f4c1-4747-aad9-e6e37d064d46.jpg,0.0,,34.090472,107.673187
五丈原诸葛亮庙风景区,2,"[""历史人文""]",岐山县蔡家坡镇五丈原村,http://zxwpic.weiyoutong.com/848068fa-cdc6-4251-9fa9-3a009491700f.jpg,4.1,40.0,34.3190662,107.6078735
七星河国家湿地公园,2,"[""都市玩乐""]",扶风县,http://zxwpic.weiyoutong.com/0e46766f-4c7a-4506-a830-5a0a8653fce7.jpg,0.0,,34.37541,107.900219
雷音山风景区,2,"[""自然生态""]",陇县天成镇范家营村,http://zxwpic.weiyoutong.com/bd8d2c52-45ed-4c6f-858b-ed41bc259a97.jpg,0.0,,34.866284,106.756853
宝深逸乐生态园,2,"[""都市玩乐""]",眉县滨河新区 ,http://zxwpic.weiyoutong.com/436f71b1-cf4a-4d6d-8239-4211d1c638c0.jpg,0.0,400.0,34.272539,107.746695
秦皇生态园,2,"[""都市玩乐""]",眉县金渠镇霸渭交汇处,http://zxwpic.weiyoutong.com/28f137af-087d-4b4c-ab8b-c27c534dc552.jpg,0.0,,34.208655,107.788999
六川河生态旅游区,2,"[""自然生态""]",金台区硖石镇,http://zxwpic.weiyoutong.com/17b351e8-2c50-4ba3-bdf0-d018da5d4805.jpg,0.0,,34.378461,107.070856
 炎帝陵景区,2,"[""历史人文""]",南七公里常羊山,http://zxwpic.weiyoutong.com/56d8361e-302f-4620-8571-8ff0cc06dfc0.jpg,4.2,50.0
蒙牛乳业工业旅游区,2,"[""都市玩乐""]",高新区蒙牛工业园,http://zxwpic.weiyoutong.com/b77f40f3-ecae-479e-97a6-31975eb5c97f.jpg,0.0,
吴山风景区,2,"[""自然生态""]",陈仓区新街镇,http://zxwpic.weiyoutong.com/e14349bc-6457-4a38-a5d4-6eb7ecac87f9.jpg,0.0,,34.646007,106.96477
陇县西武当风景区 ,2,"[""自然生态""]",陇县八渡镇,http://zxwpic.weiyoutong.com/16d94a5c-79f9-408e-b03b-722ecf92f543.jpg,0.0,,34.75311,106.878603
黄柏塬原生态风景区,2,"[""自然生态""]",太白县黄柏塬镇,http://zxwpic.weiyoutong.com/1956ad59-6a8b-4272-a41a-90d1ea8c6823.png,3.9,,33.724942,107.429115
扶眉战役纪念馆 ,2,"[""红色旅游""]",眉县常兴镇,http://zxwpic.weiyoutong.com/ed80aef0-3368-4f2b-af98-9444cd907a4c.gif,0.0,0.0,34.268626,107.841147
灵山风景区 ,2,"[""宗教寺院""]",凤翔县柳林镇会山村,http://zxwpic.weiyoutong.com/b86a9c3b-36f9-4dbd-80fb-eb212a945a6e.jpg,0.0,0.0,34.530704,107.266142
凤翔东湖,2,"[""历史人文""]",凤翔县东湖路1号,http://zxwpic.weiyoutong.com/b6e1e1c4-96a8-4615-b1dd-2e0df45b19bb.jpg,4.5,0.0,34.519649,107.406722
凤县灵官峡景区,2,"[""自然生态""]",凤县双石铺镇,http://zxwpic.weiyoutong.com/e100872b-b1d3-4b63-878a-4091c4828a9f.jpg,4.4,77.0,33.915451,106.524537
天台山—鸡峰山景区,2,"[""自然生态""]",南郊中华石鼓园正南7公里,http://zxwpic.weiyoutong.com/cc8b10f9-dd72-458c-9288-e5b225eb91d8.jpg,0.0,
钓鱼台风景名胜区,2,"[""自然生态""]",陈仓区天王镇,http://zxwpic.weiyoutong.com/5b1f5489-2811-4b83-8782-3e7d21136f03.jpg,0.0,60.0,34.305083,107.470159
金台观道文化景区,2,"[""宗教寺院""]",金台区陵塬路112号,http://zxwpic.weiyoutong.com/c2d063fe-cb48-45a7-8a26-76ce7517458e.jpg,4.3,,34.376069,107.146806
龙门洞森林公园,2,"[""自然生态""]",陇县新集川镇新集川村,http://zxwpic.weiyoutong.com/2ff527e5-e8f5-4257-9284-8ebbfcec5e16.jpg,4.6,,35.070339,106.665898
消灾寺景区,2,"[""宗教寺院""]",凤县凤州镇凤州村,http://zxwpic.weiyoutong.com/592c725d-8caf-4596-9ea1-46076d8520a5.jpg,4.3,,33.968023,106.650811
红河谷森林公园,2,"[""自然生态""]",眉县营头镇,http://zxwpic.weiyoutong.com/7e074a99-c5b2-4cfd-9dea-63fde6497eb7.jpg,4.5,,34.159046,107.757549
中华石鼓园,2,"[""历史人文""]",滨河大道南100米,http://zxwpic.weiyoutong.com/f57d4d18-c0b5-4f5b-b254-0465ed13aeea.jpg,5.0,,22.5289106,114.0624715
凤县凤凰湖,2,"[""都市玩乐""]",凤县县城双石铺,http://zxwpic.weiyoutong.com/7fd2545a-c601-486e-8884-d497354cf602.jpg,4.3,,33.9156148,106.5244931
燕伋望鲁台,2,"[""历史人文""]",千阳县,http://zxwpic.weiyoutong.com/d288f2b6-062e-48b3-a8ab-05e3daffe99c.jpg,0.0,,34.642381,107.132441
周原博物馆,2,"[""历史人文""]",扶风县法门镇召陈村,http://zxwpic.weiyoutong.com/be90559c-0da9-4895-81a2-8a5e51cc4ec4.jpg,0.0,,34.479468,107.869734
北首岭遗址博物馆,2,"[""历史人文""]",市区金陵河西岸,http://zxwpic.weiyoutong.com/803d82b3-6b3b-4fb2-aa6e-211291b1fd56.jpg,0.0,,34.391309,107.161962
凤县革命纪念馆,2,"[""红色旅游""]",凤县凤州镇凤州村,http://zxwpic.weiyoutong.com/685bd29d-aa88-49ed-a66f-5876221c41af.jpg,0.0,,33.968023,106.650811
庵岭古城,2,"[""民俗风情""]",眉县汤峪镇闫家堡,http://zxwpic.weiyoutong.com/c61aa6df-73b4-4979-b699-5df66ebc73d8.jpeg,0.0,,34.146223,107.88289
咀头休闲农业体验地,3,"[""都市玩乐""]",淳化县石桥镇咀头村,http://zxwpic.weiyoutong.com/cdafe86b-92fd-4ed6-8f79-07d9aef15fcd.jpg,0.0,,34.805606,108.810481
醴泉湖景区,3,"[""都市玩乐""]",礼泉县城关镇东徐村,http://zxwpic.weiyoutong.com/7c4383e7-2846-45c5-ae4e-78da2b23b3cc.jpg,0.0,,34.488643,108.423233
石门山国家森林公园,3,"[""自然生态""]",旬邑县清塬镇石门山,http://zxwpic.weiyoutong.com/2857a1c6-9679-4b7e-bd2d-a390caf51b62.jpg,0.0,,35.070588,108.602646
唐昭陵陵山景区,3,"[""历史人文""]",礼泉县昭陵社区高蔡村,http://zxwpic.weiyoutong.com/3d9b144d-72ab-4c9a-8e93-c65dcb5d1b97.jpg,4.1,,34.638937,108.421524
三原县博物馆,3,"[""历史人文""]",城关镇东渠岸街33号,http://zxwpic.weiyoutong.com/f2fcbfc1-2bf9-4ee2-aadd-3be36f91072b.jpg,0.0,
郑国渠旅游风景区,3,"[""都市玩乐""]",泾阳县王桥镇岳家坡村西北部,http://zxwpic.weiyoutong.com/d2046ec7-8a89-4b3a-97d4-739bfcede80b.jpg,4.1,99.0,34.644975,108.606179
咸阳湖景区,3,"[""都市玩乐""]",秦都区渭阳路6号,http://zxwpic.weiyoutong.com/d04675ee-ffd4-47bb-8af5-406dea05df3b.jpg,4.4,25.0,34.328144,108.701593
爷台山战地主题公园,3,"[""红色旅游""]",淳化县方里镇,http://zxwpic.weiyoutong.com/c6eabc5e-4be5-4316-9089-ea10d7784918.jpg,0.0,,34.819489,108.746175
永寿云集生态园,3,"[""自然生态""]",永寿县甘井镇,http://zxwpic.weiyoutong.com/ecdc8356-0f5e-488a-b4a0-b6f5c4d2f80c.jpg,0.0,,34.721079,108.069055
侍郎湖,3,"[""自然生态""]",彬县底店镇,http://zxwpic.weiyoutong.com/513e2222-4b61-4c16-bab0-6252d0e01e0a.jpg,0.0,,34.927128,107.958175
龟蛇山自然风景区,3,"[""自然生态""]",彬县龙高镇,http://zxwpic.weiyoutong.com/339354d0-8c4a-4154-9228-08ea4a366a5f.jpg,0.0,,34.954134,108.320121
海泉湾温泉世界,3,"[""滑雪泡汤""]",秦都区世纪大道中段路北,http://zxwpic.weiyoutong.com/348c84e3-99c0-401b-ae4d-5db5b8afe605.jpg,4.4,158.0,34.3193677,108.7464076
大秦古桥风情园 ,3,"[""民俗风情""]",秦都区钓台街办王道村,http://zxwpic.weiyoutong.com/ca92b816-38c2-447c-9639-77bc0a77c703.jpg,0.0,,34.2995306,108.7194562
大石头村关中民俗旅游度假村,3,"[""民俗风情""]",渭城区周陵街办大石头村,http://zxwpic.weiyoutong.com/c06d23a7-21c4-4ebc-831f-2522c9b72881.jpg,4.7,,34.416198,108.7584607
杨贵妃墓博物馆,3,"[""历史人文""]",兴平市马嵬街道办,http://zxwpic.weiyoutong.com/4991466c-f950-4fac-96a1-bb92d5a4400a.jpg,4.3,,34.3152677,108.3762873
乾陵博物馆,3,"[""历史人文""]",乾县永泰公主墓院内,http://zxwpic.weiyoutong.com/ad012a0a-2f6b-4255-99f4-735ac4a8e15e.jpg,4.4,,34.559357,108.238958
崇文塔景区,3,"[""历史人文""]",泾阳县崇文镇,http://zxwpic.weiyoutong.com/200f4075-a86f-4a5c-8d48-07a380b7d3a8.png,4.5,33.0,34.494837,108.946822
茂陵博物馆,3,"[""历史人文""]",兴平市西吴镇道常村,http://zxwpic.weiyoutong.com/4793b560-ce04-401a-8d76-2c1e5bc77aa5.jpg,4.3,,34.29922,108.490475
陕西张裕瑞那城堡酒庄,3,"[""都市玩乐""]",渭城区渭城镇坡刘村,http://zxwpic.weiyoutong.com/71ed4fae-e700-4b63-a5c7-08f8e612141f.jpg,4.5,,34.386199,108.796874
汉阳陵博物馆,3,"[""历史人文""]",渭城区正阳镇机场路东,http://zxwpic.weiyoutong.com/ade14c57-6738-4a69-aac0-0a47310edd22.jpg,4.5,,34.428033,108.926749
豳州驿,3,"[""民俗风情""]",彬县太峪镇南庄村,http://zxwpic.weiyoutong.com/1cf0e98c-decd-453d-90ab-209aab0fa15f.jpg,0.0,,34.934677,108.063164
茯茶镇,3,"[""民俗风情""]",泾河新城县东路与高泾中路交叉处西北角,http://zxwpic.weiyoutong.com/a418b8cc-3933-4a60-9b0e-50ecf3e3a7ab.jpg,0.0,,34.5218644,108.8672092
马嵬驿民俗文化体验园,3,"[""民俗风情""]",兴平市马嵬镇李家坡村南,http://zxwpic.weiyoutong.com/17f1fef1-625d-48ae-b372-105d62f3d20f.jpg,4.4,,34.31535300000001,108.376304
袁家村关中印象体验地,3,"[""民俗风情""]",礼泉县烟霞镇袁家村,http://zxwpic.weiyoutong.com/f88f5b96-2feb-4fd7-bbb5-b5eafc6f8759.jpg,4.5,,34.573496,108.549467
泾渭茯茶坊,3,"[""民俗风情""]",秦都区世纪大道东段北侧,http://zxwpic.weiyoutong.com/2a5834f6-c104-4433-898c-99c237fe20a6.jpg,0.0,0.0,34.315733,108.774735
周家大院民俗博物馆,3,"[""历史人文""]",三原县鲁桥镇孟店村,http://zxwpic.weiyoutong.com/43d8c4d4-fbea-4077-8112-3d54ebc1950a.jpg,3.0,,34.680391,108.927051
九嵕山（袁家村）必捷滑雪场,3,"[""滑雪泡汤""]",袁家村向北1.9公里,http://zxwpic.weiyoutong.com/db29cc8d-687a-4107-935e-0662719cefeb.jpg,0.0,68.0,34.610555,108.533787
顺陵,3,"[""历史人文""]",空港新城底张办龙枣村东,http://zxwpic.weiyoutong.com/f6a1a8df-4300-40b7-9c03-652e279dff15.jpg,0.0,
泾阳县博物馆 ,3,"[""历史人文""]",泾阳县南环路209号,http://zxwpic.weiyoutong.com/2f5fd5ee-a432-4726-9c21-0b9156d5d0c5.jpg,0.0,,34.5240657,108.8375663
苏武纪念馆,3,"[""历史人文""]",武功县武功镇龙门村,http://zxwpic.weiyoutong.com/dbb217bb-bc22-427f-be78-c0144ab29745.jpg,0.0,10.0,34.326903,108.117456
昭仁寺 ,3,"[""历史人文""]",长武县昭仁镇东街村,http://zxwpic.weiyoutong.com/a75c1ff7-6aaf-4936-ada4-055cea1158fd.jpg,0.0,,35.203471,107.803109
金池革命旧址 ,3,"[""红色旅游""]",彬县龙高镇金池村,http://zxwpic.weiyoutong.com/ae9ae96d-2594-443b-9529-0cc472276190.jpg,0.0,,34.954134,108.320121
于右任纪念馆,3,"[""历史人文""]",三原县宴友思大街东段,http://zxwpic.weiyoutong.com/2520c9b3-7f80-484e-811d-6cba2cb2ac72.jpg,0.0,,34.613542,108.956589
茯茶文化体验园,3,"[""民俗风情""]",世纪大道东段二号桥东南角,http://zxwpic.weiyoutong.com/8af75b89-23bd-491b-88eb-1c68c40313ce.jpg,0.0,50.0,31.2299241,121.5245833
萧何曹参遗址公园,3,"[""历史人文""]",渭城区底张办瓦刘村东,http://zxwpic.weiyoutong.com/10da5cd8-b60f-44d7-8571-b32a27e86ef0.jpg,0.0,0.0,34.466934,108.77647
原点新城商贸旅游示范区,3,"[""都市玩乐""]",泾阳县高庄镇,http://zxwpic.weiyoutong.com/13dbda96-4694-41bf-98b3-96c55cc26a1a.jpg,0.0,50.0,34.457346,108.965646
泾阳龙泉公社,3,"[""民俗风情""]",泾阳县安吴镇龙源村,http://zxwpic.weiyoutong.com/36e1c9b1-8683-4976-86d2-772faae1f6dd.jpg,0.0,0.0,34.685071,108.896376
李靖故居,3,"[""历史人文""]",三原县鲁桥镇东里村,http://zxwpic.weiyoutong.com/a3fc66b6-d46c-4e05-96d7-65e2305ba967.jpg,0.0,,34.670283,108.947794
金源山庄,3,"[""都市玩乐""]",三原县鲁桥镇东沟坡,http://zxwpic.weiyoutong.com/43bd902d-eaad-42d5-af05-18012bb0c2da.jpg,0.0,,34.680391,108.927051
安吴青年训练班纪念馆,3,"[""红色旅游""]",泾阳县安吴镇安吴村,http://zxwpic.weiyoutong.com/eeb88d31-8bab-4756-8b82-4903de41f0f3.jpg,4.3,,34.527114,108.842622
古渡遗址博物馆 ,3,"[""历史人文""]",渭阳东路15号,http://zxwpic.weiyoutong.com/7a2ada4f-268a-4fc9-a643-d9fe92d04f54.JPEG,0.0,,34.332843,108.723764
黄土地民俗观光园,3,"[""都市玩乐""]",永寿县监军镇等驾坡村,http://zxwpic.weiyoutong.com/bca35084-f2f6-41c8-9194-7ca1778ad0a1.jpg,0.0,,34.690159,108.149108
马家堡关中特区旧址,3,"[""红色旅游""]",旬邑县职田镇马家堡村,http://zxwpic.weiyoutong.com/2c87eb63-10b6-47dd-9834-d10cfc0cbb2c.jpg,0.0,,35.222766,108.389811
甘泉湖旅游景区,3,"[""历史人文""]",淳化县铁王乡凉武帝村,http://zxwpic.weiyoutong.com/d9dfc9e0-5334-4f15-af38-ac6507fce378.jpg,0.0,,34.96698,108.54454
古豳文化博览园,3,"[""历史人文""]",旬邑县城东大街体育场,http://zxwpic.weiyoutong.com/0a1cc8d1-7e38-4a8a-9eb5-928b708df413.jpg,0.0,,35.1119472,108.3396536
昭陵博物馆,3,"[""历史人文""]",礼泉县烟霞镇,http://zxwpic.weiyoutong.com/42ca6c31-bd04-4a91-8228-e7908f0f3d61.jpg,4.1,,34.57474,108.544813
大佛寺石窟博物馆,3,"[""历史人文""]",彬县城关镇大佛寺村,http://zxwpic.weiyoutong.com/49627d8e-06fa-4177-87f0-2745ecd167f0.jpg,4.0,,35.062006,107.985503
咸阳博物馆,3,"[""历史人文""]",中山街53号,http://zxwpic.weiyoutong.com/92d15801-a7a8-4685-929a-6d96e3b9bf27.jpg,4.6,,34.33377,108.7247
马栏革命旧址,3,"[""红色旅游""]",旬邑县马栏镇马栏村,http://zxwpic.weiyoutong.com/f3c0fb1e-717e-4435-bc6c-507d316b0bf9.jpg,4.8,,35.24569,108.452249
唐家民俗博物馆,3,"[""历史人文""]",旬邑县城东北七公里处唐家村,http://zxwpic.weiyoutong.com/0e714f97-59a6-4e2f-8ecd-5232c9d2cfd3.jpg,0.0,,35.166904,108.34511
旬邑县博物馆,3,"[""历史人文""]",旬邑县东大街,http://zxwpic.weiyoutong.com/5f05b015-27aa-4de4-95b9-0056dde022e9.jpg,0.0,,35.1119472,108.3396536
桃渠源红色革命展馆,3,"[""红色旅游""]",淳化县铁王镇北部桃渠塬村,http://zxwpic.weiyoutong.com/64fea9e7-ba55-4c36-9fd4-35974c5d5703.jpg,0.0,,34.913499,108.574857
药王山景区【智游陕西】,4,"[""历史人文""]",南市区东3公里,http://zxwpic.weiyoutong.com/9f09c9aa-75b9-4c1c-b42b-fdcee08d4cb9.jpg,4.3,60.0,31.2303904,121.4737021
薛家寨【智游陕西】,4,"[""红色旅游""]",耀州区柳林镇田家咀村,http://zxwpic.weiyoutong.com/683c1b2e-b122-45c2-8638-01638d241864.JPG,4.4,30.0,35.054747,108.818648
玉华宫景区【智游陕西】,4,"[""自然生态""]",印台区金锁关镇玉华村,http://zxwpic.weiyoutong.com/ec1bc2a9-f8ad-43a1-9edb-afd1fce58b08.jpg,3.9,88.0,35.209414,109.05702
马咀欧洲风情小镇,4,"[""民俗风情""]",耀州区石柱镇马咀村,http://zxwpic.weiyoutong.com/75d0de46-2fc9-43d5-8a52-6626fa1a4278.jpg,4.0,,28.844725,120.09683
陈炉古镇,4,"[""民俗风情""]",印台区陈炉镇陈炉古镇,http://zxwpic.weiyoutong.com/7fd5fd18-860d-4322-94a8-efdb64651edf.jpg,5.0,,35.027303,109.165167
照金牧场,4,"[""都市玩乐""]",耀州区照金镇,http://zxwpic.weiyoutong.com/277cdf60-1a24-4cc4-8012-20a7352fa3d4.JPG,3.0,,35.053641,108.644305
云梦山,4,"[""自然生态""]",宜君县城南40公里处,http://zxwpic.weiyoutong.com/888774a7-ac01-45c8-bb6b-73adf36cdfa4.jpg,0.0,,35.398577,109.116932
耀州文庙景区,4,"[""历史人文""]",耀州区学古巷,http://zxwpic.weiyoutong.com/b2d827ee-a363-49a8-ba40-8a924ca5992a.jpg,3.0,,34.912162,108.979659
龙山公园,4,"[""都市玩乐""]",宜君县城南,http://zxwpic.weiyoutong.com/33c1d9b9-bf14-486c-8d21-a8895b9314fa.jpg,0.0,,35.398577,109.116932
宜君旱作梯田景区,4,"[""自然生态""]",宜君县哭泉镇淌泥河村,http://zxwpic.weiyoutong.com/b3176d92-84aa-4eae-ab76-5a3e799f457a.jpg,0.0,,35.279925,109.078697
照金景区,4,"[""红色旅游""]",耀州区照金镇,http://zxwpic.weiyoutong.com/fcd78381-4163-4460-bcaa-056ec8a3c278.jpg,0.0,,35.053641,108.644305
药王故里,4,"[""历史人文""]",耀州区孙塬镇药王正街中段,http://zxwpic.weiyoutong.com/0a47c4bd-27ba-4af4-97a7-5b98cb666b4c.jpg,0.0,,34.94143,109.030965
照金溪山胜境旅游景区,4,"[""自然生态""]",耀州区照金镇秀房沟,http://zxwpic.weiyoutong.com/f9d33e14-de1c-49a0-8172-ddb991a45556.jpg,0.0,,35.08355,108.664042
福地湖景区,4,"[""自然生态""]",宜君县榆舍村,http://zxwpic.weiyoutong.com/ad4670b9-f48f-42df-9023-1b16c81c5602.jpg,0.0,,35.409042,109.248116
姜女祠,4,"[""历史人文""]",印台区姜女堤,http://zxwpic.weiyoutong.com/d744c94c-ad7d-428e-b5bf-47eba83d6cf5.jpg,0.0,,35.1247285,109.0958146
耀州窑博物馆,4,"[""历史人文""]",王益区黄堡镇新宜南路25号,http://zxwpic.weiyoutong.com/6232f2c4-d27e-4a23-8e0e-bd605afe36b8.jpg,0.0,,35.004231,109.033806
金锁关石林景区,4,"[""自然生态""]",印台区金锁关镇政府北7公里,http://zxwpic.weiyoutong.com/9f3297a1-4582-4ea8-b000-06bc7be08257.jpg,0.0,,35.209414,109.05702
周陵现代农业休闲观光园,4,"[""都市玩乐""]",印台区305线7公里处,http://zxwpic.weiyoutong.com/4fd5ee40-6839-4f8e-9387-796b1bf1bb83.jpg,0.0,,35.114492,109.099975
孝义坊生态旅游观光园,4,"[""都市玩乐""]",耀州区孙塬镇孝西村,http://zxwpic.weiyoutong.com/a68735d8-0775-4c72-8a62-4e658f808b7c.jpg,0.0,,34.942754,109.029841
照金国际滑雪场,4,"[""滑雪泡汤""]",照金红色旅游名镇东侧,http://zxwpic.weiyoutong.com/8ed12759-74a4-4624-a006-530a60ab081a.jpg,0.0,100.0,35.053641,108.644305
陕甘边照金革命根据地旧址,4,"[""红色旅游""]",耀州区照金镇,http://zxwpic.weiyoutong.com/7eacc277-2bce-4137-9a59-6fd4e5a22454.jpg,5.0,,35.053641,108.644305
华阴市关帝庙景区【智游陕西】,5,"[""民俗风情""]",华阴市岳庙步行街,http://zxwpic.weiyoutong.com/debfbed8-27ff-40b0-a612-438a6943ac04.jpeg,0.0,28.0,34.573776,110.098419
华山御温泉【智游陕西】,5,"[""滑雪泡汤""]",华阴市夫水镇北华山御温泉有限公司,http://zxwpic.weiyoutong.com/04780897-78b5-4f90-8030-70c7f7ff3a6f.jpg,4.5,90.0,34.566082,109.953792
澄城县城隍庙神楼【智游陕西】,5,"[""宗教寺院""]",澄城县城关镇城内村西北方向,http://zxwpic.weiyoutong.com/66856902-1b02-4726-9404-f65692765225.jpg,4.0,5.0,34.984517,109.974449
温泉河湿地公园景区,5,"[""自然生态""]",富平县城关街道办,http://zxwpic.weiyoutong.com/bd2af221-9cca-429f-9df1-bdb5ca5ba660.jpg,0.0,0.0,34.75048,109.176641
渭南葡萄产业园,5,"[""自然生态""]",临渭区下邽镇,http://zxwpic.weiyoutong.com/d6182758-f4d5-4a4d-9e28-80f31d20231c.jpg,4.6,0.0,34.77106,109.489938
白水林皋湖生态旅游区,5,"[""自然生态""]",白水县林皋镇,http://zxwpic.weiyoutong.com/c575482f-225a-4b83-9073-6cd1e266c774.jpg,0.0,15.0,35.177062,109.418018
林皋慢城旅游区,5,"[""民俗风情""]",白水县林皋镇,http://zxwpic.weiyoutong.com/34594e22-ae8c-445a-ad23-0dd4458bfd0d.jpg,0.0,18.0,35.177062,109.418018
龙首黑峡谷风景旅游区,5,"[""自然生态""]",蒲城洛滨镇苏家河村,http://zxwpic.weiyoutong.com/e410f592-78c8-4e6f-911b-3acf46823c0e.jpg,0.0,,35.069398,109.771193
蒲城巴厘岛温泉,5,"[""滑雪泡汤""]",蒲城县孙镇直乐村,http://zxwpic.weiyoutong.com/86226a4b-d851-4591-b862-aaa3d9506b4e.jpg,3.9,38.0,34.983711,109.757592
同州湖景区,5,"[""都市玩乐""]",大荔县洛河桥北,http://zxwpic.weiyoutong.com/754b6346-63c4-4a55-a753-6edae028f9eb.jpg,0.0,,34.821304,109.783719
盛鑫温泉水上乐园,5,"[""都市玩乐""]",蒲城县孙镇将军大道,http://zxwpic.weiyoutong.com/2e3fe5b3-ecc0-430a-a95e-19f8be9b5614.jpg,0.0,,34.983711,109.757592
洽川风景名胜区,5,"[""自然生态""]",合阳县洽川镇,http://zxwpic.weiyoutong.com/7fe61828-d0f3-40af-9df8-ff6fbc6c99ea.jpg,4.5,,35.138321,110.337862
少华山国家森林公园,5,"[""自然生态""]",华县莲花寺,http://zxwpic.weiyoutong.com/cb655fd9-85ad-4bb3-bc20-7dfcaf6d4190.jpg,4.1,,34.523847,109.84093
华山风景名胜区,5,"[""自然生态""]",华阴市玉泉路南段,http://zxwpic.weiyoutong.com/2829cccf-15ed-40b1-8da0-2085ea04dce0.jpg,4.8,43.0,34.5256066,110.0836285
富平陶艺村,5,"[""民俗风情""]",富平县乔山路1号,http://zxwpic.weiyoutong.com/cb7d28fd-61a7-41e5-ad03-6f80b96a28d0.jpg,4.4,45.0,34.769434,109.182592
